event_id,name,epoch,pred_sigma_min,T0,P,duration_hours,mag_V,mag_R,depth_mmag,current_oc_min,min_telescope_inches,ra,dec,n_obs_recent,exoclock_priority,recent_activity_flag,events_per_month,network_needed,campaign_flag,ttv_flag,snr_proxy,time_since_last_obs_days,last_obs_jd,Tmid_utc,obs_frac,obs_max_alt,obs_min_alt,obs_mean_airmass,obs_visible,obs_peak_time_jd,ttv_amplitude_min,ttv_signal_strength,ttv_significance_class,instrument_difficulty,instrument_difficulty_norm,aperture_exoclock,required_aperture,aperture_ratio,instrument_flag,instrument_feasible,aperture_consistency,instrument_penalty,science_priority_numeric,science_recency_score,campaign_intensity,campaign_intensity_norm,S1,S2,S3,S4,S5,S6,base_score,final_score,priority_group,obs_frac_pct,final_score_pct,obs_interpretation,ephemeris_interpretation,score_interpretation,science_interpretation,synergy_explanation,score_breakdown,summary_text,flag_labels
WASP-7b_355,WASP-7b,355,0.5036386413134013,2459504.49547,4.9546494,3.89,9.5,9.196,11.26,5.18,5.0,311.04258625000006,-39.225238611111116,1,high,True,6.054918840473354,True,False,0,93.14,1735.2321899696253,2459504.49547,2026-08-10 21:29:05.822,0.058333333333333334,20.7841674500068,-7.9778813190489,17.034225228592458,1,2461263.4771507178,5.18,0.259,weak,5,0.8333333333333334,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,4,0.5,5.316475652142006,0.6254677237814125,5,2,5,1,4.5,4,3.6249999999999996,3.6249999999999996,0,0.8322355155262804,0.9985885199623605,There is excellent visibility.,This is a well constrained ephemeris.,This is a top priority target.,This target has a high ExoClock priority.; 1 observations recroded in the last year.,"for this target, multi-site coordination is recommended.; This target has only partial visibility.","{'priority': 'This is a top priority target.', 'score': 3.6249999999999996, 'visibility': 'There is excellent visibility.', 'ephemeris': 'This is a well constrained ephemeris.', 'science': 'This target has a high ExoClock priority.; 1 observations recroded in the last year.', 'coordination': 'for this target, multi-site coordination is recommended.; This target has only partial visibility.', 'network': True, 'campaign': False}",This is a top priority target.. This is a well constrained ephemeris.. There is excellent visibility.. TTV signal weak. This target has a high ExoClock priority.; 1 observations recroded in the last year.. requires multi-site coordination.,🌍 Network
WASP-7b_356,WASP-7b,356,0.5047966892721869,2459504.49547,4.9546494,3.89,9.5,9.196,11.26,5.18,5.0,311.04258625000006,-39.225238611111116,1,high,True,6.054918840473354,True,False,0,93.14,1735.232189972885,2459504.49547,2026-08-15 20:23:47.530,0.0,17.62457424095398,-15.884344673237633,17.347030451641494,0,2461268.431800116,5.18,0.259,weak,5,0.8333333333333334,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,4,0.5,5.316475652142006,0.6254677237814125,5,2,5,1,4.5,4,3.6249999999999996,3.6249999999999996,0,0.4107406909530851,0.9985885199623605,There is going to be limited visibility.,This is a well constrained ephemeris.,This is a top priority target.,This target has a high ExoClock priority.; 1 observations recroded in the last year.,"for this target, multi-site coordination is recommended.; This target has only partial visibility.","{'priority': 'This is a top priority target.', 'score': 3.6249999999999996, 'visibility': 'There is going to be limited visibility.', 'ephemeris': 'This is a well constrained ephemeris.', 'science': 'This target has a high ExoClock priority.; 1 observations recroded in the last year.', 'coordination': 'for this target, multi-site coordination is recommended.; This target has only partial visibility.', 'network': True, 'campaign': False}",This is a top priority target.. This is a well constrained ephemeris.. There is going to be limited visibility.. TTV signal weak. This target has a high ExoClock priority.; 1 observations recroded in the last year.. requires multi-site coordination.,🌍 Network
TOI-1859b_41,TOI-1859b,41,6.238707558460888,2458662.6558,63.48347,4.8,10.33,10.093,5.35,56.43,7.77,279.83161375,69.52292527777777,8,alert,True,0.4725639603506236,True,True,1,31.08,2577.071856262628,2458662.6558,2026-08-12 23:27:16.065,1.0,48.75018416554328,40.983880194663165,1.3805676130274844,1,2461265.4300470487,56.43,1.0,strong,3,0.5,7.77,6.291194642801693,0.2621331101167372,OK,True,0.8096775602061381,1.0,5,0.1111111111111111,4.141769188105187,0.48726696330649255,1,5,3,5,5.0,4,3.6,3.6,0,0.9852802796074741,0.9983196666218578,There is excellent visibility.,This is a well constrained ephemeris.,This is a top priority target.,This is an ExoClock alert target.; 8 observations in the last year (well monitored).,"for this target, multi-site coordination is recommended.; This target has been part of an active campaign.","{'priority': 'This is a top priority target.', 'score': 3.6, 'visibility': 'There is excellent visibility.', 'ephemeris': 'This is a well constrained ephemeris.', 'science': 'This is an ExoClock alert target.; 8 observations in the last year (well monitored).', 'coordination': 'for this target, multi-site coordination is recommended.; This target has been part of an active campaign.', 'network': True, 'campaign': True}",This is a top priority target.. This is a well constrained ephemeris.. There is excellent visibility.. TTV signal strong. This is an ExoClock alert target.; 8 observations in the last year (well monitored).. part of an active campaign. requires multi-site coordination.,"📡 Campaign, 🌍 Network"
TOI-5803b_271,TOI-5803b,271,80.78173355964313,2459802.7103,5.38305,1.41,10.66,10.227,2.04,-23.32,27.34,327.24856041666663,6.278339166666667,3,alert,True,5.5730487363112,False,True,1,6.36,1437.0173591258936,2459802.7103,2026-08-09 00:23:06.657,1.0,68.10312783289845,37.23298573107035,1.2201695793653589,1,2461261.5729937153,23.32,1.0,strong,3,0.5,27.34,21.882956228465105,0.9117898428527127,OK,True,0.8004007398853367,1.0,5,0.25,3.67191462089336,0.4319899553992188,1,5,3,5,5.0,4,3.6,3.6,0,0.9852802796074741,0.9983196666218578,There is excellent visibility.,This target has high ephemeris uncertainty.,This is a top priority target.,This is an ExoClock alert target.; 3 observations in the last year (moderately monitored).,This target has been part of an active campaign.,"{'priority': 'This is a top priority target.', 'score': 3.6, 'visibility': 'There is excellent visibility.', 'ephemeris': 'This target has high ephemeris uncertainty.', 'science': 'This is an ExoClock alert target.; 3 observations in the last year (moderately monitored).', 'coordination': 'This target has been part of an active campaign.', 'network': False, 'campaign': True}",This is a top priority target.. This target has high ephemeris uncertainty.. There is excellent visibility.. TTV signal strong. This is an ExoClock alert target.; 3 observations in the last year (moderately monitored).. part of an active campaign.,📡 Campaign
KELT-20b_536,KELT-20b,536,0.20414106354811568,2459396.504891,3.47410057,3.53,7.58,7.544,15.61,-0.76,5.0,294.6613966666667,31.219226388888888,4,low,True,8.635328596719352,True,False,0,229.58,1843.222757651005,2459396.504891,2026-08-06 02:55:40.436,1.0,74.89911503233859,24.756403223903163,1.436589339278726,1,2461258.5386624536,0.76,0.038,none,5,0.8333333333333334,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,2,0.2,4.590598579015806,0.540070421060683,5,1,5,5,2.2,3,3.58,3.58,0,0.9852802796074741,0.998050813281355,There is excellent visibility.,This is a well constrained ephemeris.,This is a top priority target.,Thas target has a low ExoClock priority.; 4 observations in the last year (moderately monitored).,"for this target, multi-site coordination is recommended.","{'priority': 'This is a top priority target.', 'score': 3.58, 'visibility': 'There is excellent visibility.', 'ephemeris': 'This is a well constrained ephemeris.', 'science': 'Thas target has a low ExoClock priority.; 4 observations in the last year (moderately monitored).', 'coordination': 'for this target, multi-site coordination is recommended.', 'network': True, 'campaign': False}",This is a top priority target.. This is a well constrained ephemeris.. There is excellent visibility.. Thas target has a low ExoClock priority.; 4 observations in the last year (moderately monitored).. requires multi-site coordination.,🌍 Network
KELT-20b_538,KELT-20b,538,0.20487720834644452,2459396.504891,3.47410057,3.53,7.58,7.544,15.61,-0.76,5.0,294.6613966666667,31.219226388888888,4,low,True,8.635328596719352,True,False,0,229.58,1843.2227576579899,2459396.504891,2026-08-13 01:41:05.015,1.0,84.53507313884933,34.39389987018469,1.232369066741794,1,2461265.4868635996,0.76,0.038,none,5,0.8333333333333334,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,2,0.2,4.590598579015806,0.540070421060683,5,1,5,5,2.2,3,3.58,3.58,0,0.9852802796074741,0.998050813281355,There is excellent visibility.,This is a well constrained ephemeris.,This is a top priority target.,Thas target has a low ExoClock priority.; 4 observations in the last year (moderately monitored).,"for this target, multi-site coordination is recommended.","{'priority': 'This is a top priority target.', 'score': 3.58, 'visibility': 'There is excellent visibility.', 'ephemeris': 'This is a well constrained ephemeris.', 'science': 'Thas target has a low ExoClock priority.; 4 observations in the last year (moderately monitored).', 'coordination': 'for this target, multi-site coordination is recommended.', 'network': True, 'campaign': False}",This is a top priority target.. This is a well constrained ephemeris.. There is excellent visibility.. Thas target has a low ExoClock priority.; 4 observations in the last year (moderately monitored).. requires multi-site coordination.,🌍 Network
WASP-76b_1081,WASP-76b,1081,0.41325421868021195,2459313.154379,1.80988044,3.79,9.52,9.196,15.65,-0.03,5.0,26.63274,2.7005647222222224,7,low,True,16.575680546058614,True,False,0,127.24,1926.573283614125,2459313.154379,2026-08-17 03:13:26.450,1.0,64.53631418075837,27.865727563563347,1.3797134329034726,1,2461269.7162783565,0.03,0.0015,none,5,0.8333333333333334,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,2,0.125,5.0,0.5882352941176471,5,1,5,5,2.125,3,3.5687500000000005,3.5687500000000005,0,0.9852802796074741,0.997849173275978,There is excellent visibility.,This is a well constrained ephemeris.,This is a top priority target.,Thas target has a low ExoClock priority.; 7 observations in the last year (well monitored).,"for this target, multi-site coordination is recommended.","{'priority': 'This is a top priority target.', 'score': 3.5687500000000005, 'visibility': 'There is excellent visibility.', 'ephemeris': 'This is a well constrained ephemeris.', 'science': 'Thas target has a low ExoClock priority.; 7 observations in the last year (well monitored).', 'coordination': 'for this target, multi-site coordination is recommended.', 'network': True, 'campaign': False}",This is a top priority target.. This is a well constrained ephemeris.. There is excellent visibility.. Thas target has a low ExoClock priority.; 7 observations in the last year (well monitored).. requires multi-site coordination.,🌍 Network
K2-287b_214,K2-287b,214,2.3839915814081025,2458061.29462,14.8931869,3.58,11.308,11.04,7.84,16.55,6.92,233.07436125,-22.3582675,1,alert,True,2.0143438876739,True,True,1,28.87,3178.4330275827087,2458061.29462,2026-07-26 22:27:34.491,0.55,39.230210956916196,12.227023022927245,2.2727491394726163,1,2461248.352482535,16.55,0.8275,moderate,3,0.5,6.92,9.441284550878757,0.3933868562866149,OK,True,1.3643474784506875,1.0,5,0.5,4.60430316630217,0.5416827254473141,2,5,3,3,5.0,4,3.55,3.55,0,0.915512837747009,0.9971098265895953,There is excellent visibility.,This is a well constrained ephemeris.,This is a top priority target.,This is an ExoClock alert target.; 1 observations recroded in the last year.,"for this target, multi-site coordination is recommended.; This target has been part of an active campaign.","{'priority': 'This is a top priority target.', 'score': 3.55, 'visibility': 'There is excellent visibility.', 'ephemeris': 'This is a well constrained ephemeris.', 'science': 'This is an ExoClock alert target.; 1 observations recroded in the last year.', 'coordination': 'for this target, multi-site coordination is recommended.; This target has been part of an active campaign.', 'network': True, 'campaign': True}",This is a top priority target.. This is a well constrained ephemeris.. There is excellent visibility.. TTV signal moderate. This is an ExoClock alert target.; 1 observations recroded in the last year.. part of an active campaign. requires multi-site coordination.,"📡 Campaign, 🌍 Network"
TOI-163b_441,TOI-163b,441,0.4737029883264909,2459373.969172,4.23111677,4.42,11.47,11.11,10.49,7.7,5.09,79.76815416666666,-71.89559722222224,0,high,False,7.090326651514276,True,False,0,33.92,1865.75848002173,2459373.969172,2026-07-18 09:22:50.894,0.0,-10.163793353745671,-15.774980463864901,,0,2461239.9436446065,7.7,0.385,weak,4,0.6666666666666666,5.09,7.914650703114007,0.3297771126297503,OK,True,1.55494119904008,1.0,4,1.0,5.627097995454283,0.6620115288769745,5,2,4,1,5.0,4,3.55,3.55,0,0.4107406909530851,0.9971098265895953,There is going to be limited visibility.,This is a well constrained ephemeris.,This is a top priority target.,This target has a high ExoClock priority.; There have been no observations in the last years.,"for this target, multi-site coordination is recommended.; This target has only partial visibility.","{'priority': 'This is a top priority target.', 'score': 3.55, 'visibility': 'There is going to be limited visibility.', 'ephemeris': 'This is a well constrained ephemeris.', 'science': 'This target has a high ExoClock priority.; There have been no observations in the last years.', 'coordination': 'for this target, multi-site coordination is recommended.; This target has only partial visibility.', 'network': True, 'campaign': False}",This is a top priority target.. This is a well constrained ephemeris.. There is going to be limited visibility.. TTV signal weak. This target has a high ExoClock priority.; There have been no observations in the last years.. requires multi-site coordination.,🌍 Network
TOI-163b_442,TOI-163b,442,0.47470380843567134,2459373.969172,4.23111677,4.42,11.47,11.11,10.49,7.7,5.09,79.76815416666666,-71.89559722222224,0,high,False,7.090326651514276,True,False,0,33.92,1865.7584800254554,2459373.969172,2026-07-22 14:55:39.383,0.0,-13.575741301378597,-29.16717684001464,,0,2461244.0386502664,7.7,0.385,weak,4,0.6666666666666666,5.09,7.914650703114007,0.3297771126297503,OK,True,1.55494119904008,1.0,4,1.0,5.627097995454283,0.6620115288769745,5,2,4,1,5.0,4,3.55,3.55,0,0.4107406909530851,0.9971098265895953,There is going to be limited visibility.,This is a well constrained ephemeris.,This is a top priority target.,This target has a high ExoClock priority.; There have been no observations in the last years.,"for this target, multi-site coordination is recommended.; This target has only partial visibility.","{'priority': 'This is a top priority target.', 'score': 3.55, 'visibility': 'There is going to be limited visibility.', 'ephemeris': 'This is a well constrained ephemeris.', 'science': 'This target has a high ExoClock priority.; There have been no observations in the last years.', 'coordination': 'for this target, multi-site coordination is recommended.; This target has only partial visibility.', 'network': True, 'campaign': False}",This is a top priority target.. This is a well constrained ephemeris.. There is going to be limited visibility.. TTV signal weak. This target has a high ExoClock priority.; There have been no observations in the last years.. requires multi-site coordination.,🌍 Network
