event_id,name,epoch,pred_sigma_min,T0,P,duration_hours,mag_V,mag_R,depth_mmag,current_oc_min,min_telescope_inches,ra,dec,n_obs_recent,exoclock_priority,recent_activity_flag,events_per_month,network_needed,campaign_flag,ttv_flag,snr_proxy,time_since_last_obs_days,last_obs_jd,Tmid_utc,obs_frac,obs_max_alt,obs_min_alt,obs_mean_airmass,obs_visible,obs_peak_time_jd,ttv_amplitude_min,ttv_signal_strength,ttv_significance_class,instrument_difficulty,instrument_difficulty_norm,aperture_exoclock,required_aperture,aperture_ratio,instrument_flag,instrument_feasible,aperture_consistency,instrument_penalty,science_priority_numeric,science_recency_score,campaign_intensity,campaign_intensity_norm,S1,S2,S3,S4,S5,S6,base_score,final_score,priority_group,obs_frac_pct,final_score_pct,obs_interpretation,ephemeris_interpretation,score_interpretation,science_interpretation,synergy_explanation,score_breakdown,summary_text,flag_labels
WASP-68b_861,WASP-68b,861,2.4807187273885987,2456852.93247,5.0843153,5.14,10.67,10.181,7.36,10.49,5.7,305.0957745833333,-19.314700277777778,0,alert,False,5.900499522521744,True,True,1,43.51,4376.812426203862,2456852.93247,2026-07-09 00:39:05.117,0.9583333333333334,42.47024089680923,18.475269235203395,1.8706929718475063,1,2461230.5965870023,10.49,0.5245,moderate,3,0.5,5.7,6.061919503156681,0.25257997929819503,OK,True,1.0634946496766107,1.0,5,1.0,5.7701498567565235,0.6788411596184145,2,4,3,5,5.0,5,3.75,3.75,0,0.9694440705343923,0.9987212276214834,There is excellent visibility.,This is a well constrained ephemeris.,This is a top priority target.,This is an ExoClock alert target.; There have been no observations in the last years.,"for this target, multi-site coordination is recommended.; This target has been part of an active campaign.","{'priority': 'This is a top priority target.', 'score': 3.75, 'visibility': 'There is excellent visibility.', 'ephemeris': 'This is a well constrained ephemeris.', 'science': 'This is an ExoClock alert target.; There have been no observations in the last years.', 'coordination': 'for this target, multi-site coordination is recommended.; This target has been part of an active campaign.', 'network': True, 'campaign': True}",This is a top priority target.. This is a well constrained ephemeris.. There is excellent visibility.. TTV signal moderate. This is an ExoClock alert target.; There have been no observations in the last years.. part of an active campaign. requires multi-site coordination.,"📡 Campaign, 🌍 Network"
WASP-68b_862,WASP-68b,862,2.4833169871412863,2456852.93247,5.0843153,5.14,10.67,10.181,7.36,10.49,5.7,305.0957745833333,-19.314700277777778,0,alert,False,5.900499522521744,True,True,1,43.51,4376.812426207587,2456852.93247,2026-07-14 02:40:29.959,1.0,42.47056938659576,28.90970971256374,1.6111273467002474,1,2461235.583680081,10.49,0.5245,moderate,3,0.5,5.7,6.061919503156681,0.25257997929819503,OK,True,1.0634946496766107,1.0,5,1.0,5.7701498567565235,0.6788411596184145,2,4,3,5,5.0,5,3.75,3.75,0,0.9865392381208776,0.9987212276214834,There is excellent visibility.,This is a well constrained ephemeris.,This is a top priority target.,This is an ExoClock alert target.; There have been no observations in the last years.,"for this target, multi-site coordination is recommended.; This target has been part of an active campaign.","{'priority': 'This is a top priority target.', 'score': 3.75, 'visibility': 'There is excellent visibility.', 'ephemeris': 'This is a well constrained ephemeris.', 'science': 'This is an ExoClock alert target.; There have been no observations in the last years.', 'coordination': 'for this target, multi-site coordination is recommended.; This target has been part of an active campaign.', 'network': True, 'campaign': True}",This is a top priority target.. This is a well constrained ephemeris.. There is excellent visibility.. TTV signal moderate. This is an ExoClock alert target.; There have been no observations in the last years.. part of an active campaign. requires multi-site coordination.,"📡 Campaign, 🌍 Network"
WASP-94Ab_632,WASP-94Ab,632,0.42778785936880376,2458739.12004,3.95020155,4.57,10.05,10.17,15.76,-2.54,5.0,313.78310208333335,-34.1355575,0,high,False,7.594549194584768,True,False,0,103.34,2490.6248571635224,2458739.12004,2026-07-14 03:31:07.870,0.8166666666666667,27.66804459534126,15.210298446842593,2.4943178153082517,1,2461235.607729977,2.54,0.127,none,4,0.6666666666666666,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,4,1.0,4.27836475837543,0.5033370303971094,5,1,4,4,5.0,3,3.7,3.7,0,0.9524835105666981,0.9983174047651097,There is excellent visibility.,This is a well constrained ephemeris.,This is a top priority target.,This target has a high ExoClock priority.; There have been no observations in the last years.,"for this target, multi-site coordination is recommended.","{'priority': 'This is a top priority target.', 'score': 3.7, 'visibility': 'There is excellent visibility.', 'ephemeris': 'This is a well constrained ephemeris.', 'science': 'This target has a high ExoClock priority.; There have been no observations in the last years.', 'coordination': 'for this target, multi-site coordination is recommended.', 'network': True, 'campaign': False}",This is a top priority target.. This is a well constrained ephemeris.. There is excellent visibility.. This target has a high ExoClock priority.; There have been no observations in the last years.. requires multi-site coordination.,🌍 Network
WASP-94Ab_634,WASP-94Ab,634,0.42892102221718104,2458739.12004,3.95020155,4.57,10.05,10.17,15.76,-2.54,5.0,313.78310208333335,-34.1355575,0,high,False,7.594549194584768,True,False,0,103.34,2490.624857170973,2458739.12004,2026-07-22 01:07:42.698,0.825,27.667920370557447,15.017858205990924,2.5039368215831312,1,2461243.5859108563,2.54,0.127,none,4,0.6666666666666666,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,4,1.0,4.27836475837543,0.5033370303971094,5,1,4,4,5.0,3,3.7,3.7,0,0.9532911562794454,0.9983174047651097,There is excellent visibility.,This is a well constrained ephemeris.,This is a top priority target.,This target has a high ExoClock priority.; There have been no observations in the last years.,"for this target, multi-site coordination is recommended.","{'priority': 'This is a top priority target.', 'score': 3.7, 'visibility': 'There is excellent visibility.', 'ephemeris': 'This is a well constrained ephemeris.', 'science': 'This target has a high ExoClock priority.; There have been no observations in the last years.', 'coordination': 'for this target, multi-site coordination is recommended.', 'network': True, 'campaign': False}",This is a top priority target.. This is a well constrained ephemeris.. There is excellent visibility.. This target has a high ExoClock priority.; There have been no observations in the last years.. requires multi-site coordination.,🌍 Network
WASP-69b_599,WASP-69b,599,0.42178112870898177,2458924.57637,3.8681384,2.24,9.87,9.22,20.55,-0.52,5.0,315.0258204166667,-5.094454722222222,4,medium,True,7.755668721677591,False,False,0,142.5,2305.168526235968,2458924.57637,2026-07-20 02:10:16.683,1.0,56.71062919228796,44.95452826588779,1.2592740947643757,1,2461241.5946375346,0.52,0.026000000000000002,none,6,1.0,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,3,0.2,2.3267006165032775,0.2737294842945032,5,1,5,5,3.2,2,3.6300000000000003,3.6300000000000003,0,0.9865392381208776,0.9981154933369228,There is excellent visibility.,This is a well constrained ephemeris.,This is a top priority target.,This target has a medium ExoClock priority.; 4 observations in the last year (moderately monitored).,There is no special coordination required.,"{'priority': 'This is a top priority target.', 'score': 3.6300000000000003, 'visibility': 'There is excellent visibility.', 'ephemeris': 'This is a well constrained ephemeris.', 'science': 'This target has a medium ExoClock priority.; 4 observations in the last year (moderately monitored).', 'coordination': 'There is no special coordination required.', 'network': False, 'campaign': False}",This is a top priority target.. This is a well constrained ephemeris.. There is excellent visibility.. This target has a medium ExoClock priority.; 4 observations in the last year (moderately monitored)..,—
TOI-5803b_266,TOI-5803b,266,79.291372159375,2459802.7103,5.38305,1.41,10.66,10.227,2.04,-23.32,27.34,327.24856041666663,6.278339166666667,3,alert,True,5.5730487363112,False,True,1,6.36,1427.0345931141637,2459802.7103,2026-07-13 02:25:09.056,1.0,68.10160898556246,40.60632599636225,1.1868956741654662,1,2461234.6480214815,23.32,1.0,strong,3,0.5,27.34,21.882956228465105,0.9117898428527127,OK,True,0.8004007398853367,1.0,5,0.25,3.67191462089336,0.4319899553992188,1,5,3,5,5.0,4,3.6,3.6,0,0.9865392381208776,0.9979808857181316,There is excellent visibility.,This target has high ephemeris uncertainty.,This is a top priority target.,This is an ExoClock alert target.; 3 observations in the last year (moderately monitored).,This target has been part of an active campaign.,"{'priority': 'This is a top priority target.', 'score': 3.6, 'visibility': 'There is excellent visibility.', 'ephemeris': 'This target has high ephemeris uncertainty.', 'science': 'This is an ExoClock alert target.; 3 observations in the last year (moderately monitored).', 'coordination': 'This target has been part of an active campaign.', 'network': False, 'campaign': True}",This is a top priority target.. This target has high ephemeris uncertainty.. There is excellent visibility.. TTV signal strong. This is an ExoClock alert target.; 3 observations in the last year (moderately monitored).. part of an active campaign.,📡 Campaign
KELT-20b_536,KELT-20b,536,0.20414106354811568,2459396.504891,3.47410057,3.53,7.58,7.544,15.61,-0.76,5.0,294.6613966666667,31.219226388888888,4,low,True,8.635328596719352,True,False,0,229.58,1833.2399919442832,2459396.504891,2026-08-06 02:55:40.436,1.0,74.89908664051458,24.756375986394474,1.4365901071013194,1,2461258.5386624536,0.76,0.038,none,5,0.8333333333333334,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,2,0.2,4.590598579015806,0.540070421060683,5,1,5,5,2.2,3,3.58,3.58,0,0.9865392381208776,0.9978462780993405,There is excellent visibility.,This is a well constrained ephemeris.,This is a top priority target.,Thas target has a low ExoClock priority.; 4 observations in the last year (moderately monitored).,"for this target, multi-site coordination is recommended.","{'priority': 'This is a top priority target.', 'score': 3.58, 'visibility': 'There is excellent visibility.', 'ephemeris': 'This is a well constrained ephemeris.', 'science': 'Thas target has a low ExoClock priority.; 4 observations in the last year (moderately monitored).', 'coordination': 'for this target, multi-site coordination is recommended.', 'network': True, 'campaign': False}",This is a top priority target.. This is a well constrained ephemeris.. There is excellent visibility.. Thas target has a low ExoClock priority.; 4 observations in the last year (moderately monitored).. requires multi-site coordination.,🌍 Network
K2-287b_214,K2-287b,214,2.3839915814081025,2458061.29462,14.8931869,3.58,11.308,11.04,7.84,16.55,6.92,233.07436125,-22.3582675,1,alert,True,2.0143438876739,True,True,1,28.87,3168.4502618839033,2458061.29462,2026-07-26 22:27:34.491,0.55,39.23021070563908,12.227010380759225,2.272750057492711,1,2461248.352482535,16.55,0.8275,moderate,3,0.5,6.92,9.441284550878757,0.3933868562866149,OK,True,1.3643474784506875,1.0,5,0.5,4.60430316630217,0.5416827254473141,2,5,3,3,5.0,4,3.55,3.55,0,0.916610580158837,0.9971059361959886,There is excellent visibility.,This is a well constrained ephemeris.,This is a top priority target.,This is an ExoClock alert target.; 1 observations recroded in the last year.,"for this target, multi-site coordination is recommended.; This target has been part of an active campaign.","{'priority': 'This is a top priority target.', 'score': 3.55, 'visibility': 'There is excellent visibility.', 'ephemeris': 'This is a well constrained ephemeris.', 'science': 'This is an ExoClock alert target.; 1 observations recroded in the last year.', 'coordination': 'for this target, multi-site coordination is recommended.; This target has been part of an active campaign.', 'network': True, 'campaign': True}",This is a top priority target.. This is a well constrained ephemeris.. There is excellent visibility.. TTV signal moderate. This is an ExoClock alert target.; 1 observations recroded in the last year.. part of an active campaign. requires multi-site coordination.,"📡 Campaign, 🌍 Network"
TOI-163b_439,TOI-163b,439,0.47170181437749115,2459373.969172,4.23111677,4.42,11.47,11.11,10.49,7.7,5.09,79.76815416666666,-71.89559722222224,0,high,False,7.090326651514276,True,False,0,33.92,1855.7757142242044,2459373.969172,2026-07-09 22:17:13.916,0.0,-40.352861538495205,-46.435661085453596,,0,2461231.3452999536,7.7,0.385,weak,4,0.6666666666666666,5.09,7.914650703114007,0.3297771126297503,OK,True,1.55494119904008,1.0,4,1.0,5.627097995454283,0.6620115288769745,5,2,4,1,5.0,4,3.55,3.55,0,0.41284156683268275,0.9971059361959886,There is going to be limited visibility.,This is a well constrained ephemeris.,This is a top priority target.,This target has a high ExoClock priority.; There have been no observations in the last years.,"for this target, multi-site coordination is recommended.; This target has only partial visibility.","{'priority': 'This is a top priority target.', 'score': 3.55, 'visibility': 'There is going to be limited visibility.', 'ephemeris': 'This is a well constrained ephemeris.', 'science': 'This target has a high ExoClock priority.; There have been no observations in the last years.', 'coordination': 'for this target, multi-site coordination is recommended.; This target has only partial visibility.', 'network': True, 'campaign': False}",This is a top priority target.. This is a well constrained ephemeris.. There is going to be limited visibility.. TTV signal weak. This target has a high ExoClock priority.; There have been no observations in the last years.. requires multi-site coordination.,🌍 Network
TOI-163b_440,TOI-163b,440,0.47270232331145184,2459373.969172,4.23111677,4.42,11.47,11.11,10.49,7.7,5.09,79.76815416666666,-71.89559722222224,0,high,False,7.090326651514276,True,False,0,33.92,1855.775714227464,2459373.969172,2026-07-14 03:50:02.405,0.0,-22.891506498332756,-40.53758372664444,,0,2461235.7416945025,7.7,0.385,weak,4,0.6666666666666666,5.09,7.914650703114007,0.3297771126297503,OK,True,1.55494119904008,1.0,4,1.0,5.627097995454283,0.6620115288769745,5,2,4,1,5.0,4,3.55,3.55,0,0.41284156683268275,0.9971059361959886,There is going to be limited visibility.,This is a well constrained ephemeris.,This is a top priority target.,This target has a high ExoClock priority.; There have been no observations in the last years.,"for this target, multi-site coordination is recommended.; This target has only partial visibility.","{'priority': 'This is a top priority target.', 'score': 3.55, 'visibility': 'There is going to be limited visibility.', 'ephemeris': 'This is a well constrained ephemeris.', 'science': 'This target has a high ExoClock priority.; There have been no observations in the last years.', 'coordination': 'for this target, multi-site coordination is recommended.; This target has only partial visibility.', 'network': True, 'campaign': False}",This is a top priority target.. This is a well constrained ephemeris.. There is going to be limited visibility.. TTV signal weak. This target has a high ExoClock priority.; There have been no observations in the last years.. requires multi-site coordination.,🌍 Network
